Restaurant,Madrid,,kundan-indian-joshi,True,"Calle Hospital de �rbigo, 9",28050,Madrid,Spain,-3.6694919,40.511677,7,0,14,Excellent,11,True,"Kundan Indian ""Joshi""",25,0,448,1161,9.6,9.5,9.1,Asian
Restaurant,Madrid,,miss-sushi-avenida-de-brasil,True,"Av. de Brasil, 16",28020,Madrid,Spain,-3.6931649,40.4554955,7,2,88,Fabulous,19,True,Miss Sushi - Avenida de Brasil,20,0,2549,7017,8.8,9.1,8.8,Japanese
Restaurant,Madrid,,mercado-de-la-reina-12,True,"C/ Gran V�a, 12",28013,Madrid,Spain,-3.6987696,40.419629,5,12,413,Fabulous,11,True,Mercado de la Reina 12,28,0,2486,6279,9,8.8,8.7,Spanish
Restaurant,Madrid,,tony-roma-s-islazul,True,"C. de la Calderilla, 1",28054,Madrid,Spain,-3.7374791,40.3637278,6,1,76,Fabulous,9,True,Tony Roma�s Islazul,27,0,195,701,8.6,8.8,8.7,American
Restaurant,Madrid,,nuo-sushi-ramen,True,"C. de Embajadores, 141",28045,Madrid,Spain,-3.6961814,40.3968971,6,0,7,Fabulous,16,True,Nuo Sushi & Ramen,20,0,24,75,8.8,9.2,8.5,Asian
Restaurant,Madrid,,sumo-juan-bravo,True,"Calle de Juan Bravo, 66",28006,Madrid,Spain,-3.6731312,40.4321568,3,1,149,Excellent,5,True,Sumo Juan Bravo,18,0,1797,8491,9.1,9.2,9.1,Japanese
Restaurant,Madrid,,badsha,True,"Calle Jos� Calvo, 6",28039,Madrid,Spain,-3.7078031,40.4573934,6,1,2,Excellent,14,True,Badsha,15,0,112,268,9.2,9.8,8.6,Indian
Restaurant,Madrid,,holi-house,True,"Calle de Almansa, 89",28040,Madrid,Spain,-3.7120833,40.4492716,6,0,20,Excellent,12,True,Holi House,15,0,200,551,9.3,9.3,8.9,Indian
Restaurant,Madrid,,la-zahurda-ayala,True,"Calle de N��ez de Balboa, 46",28001,Madrid,Spain,-3.6824574,40.4274983,5,3,16,Very good,3,True,La Zahurda - Ayala,30,0,27,81,8.5,8.1,7.7,Spanish
Restaurant,Madrid,,comete-mexico-general-pardinas,True,"Calle del Gral. Pardi�as, 12",28001,Madrid,Spain,-3.6785899,40.4243351,5,4,180,Excellent,11,True,C�mete M�xico General Pardi�as,23,0,5229,14562,9.3,9.1,8.9,Mexican
